Time,AnomalyScore,latitude,longitude,CellName,KpiName,Value,Vendor
2023-12-05T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.77,ericsson
2023-12-06T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),43.25,ericsson
2023-12-07T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.52,ericsson
2023-12-08T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),45.16,ericsson
2023-12-09T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),45.15,ericsson
2023-12-10T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),36.55,ericsson
2023-12-11T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),44.48,ericsson
2023-12-12T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),34.84,ericsson
2023-12-13T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.99,ericsson
2023-12-14T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),37.49,ericsson
2023-12-15T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.57,ericsson
2023-12-16T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),44.39,ericsson
2023-12-17T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),41.2,ericsson
2023-12-18T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),33.16,ericsson
2023-12-19T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),31.77,ericsson
2023-12-20T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),30.53,ericsson
2023-12-21T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),33.23,ericsson
2023-12-22T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),32.29,ericsson
2023-12-23T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),33.83,ericsson
2023-12-24T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.54,ericsson
2023-12-25T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),32.09,ericsson
2023-12-26T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),36.77,ericsson
2023-12-27T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),40.09,ericsson
2023-12-28T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),31.34,ericsson
2023-12-29T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),31.12,ericsson
2023-12-30T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),29.31,ericsson
2023-12-31T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),32.79,ericsson
2024-01-01T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),32.02,ericsson
2024-01-02T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),34.57,ericsson
2024-01-04T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),30.14,ericsson
2024-01-05T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),32.2,ericsson
2024-01-06T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),36.91,ericsson
2024-01-07T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),34.75,ericsson
2024-01-08T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),40.39,ericsson
2024-01-09T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),41.85,ericsson
2024-01-10T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),40.43,ericsson
2024-01-11T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),42.02,ericsson
2024-01-12T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),43.58,ericsson
2024-01-13T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),36.53,ericsson
2024-01-14T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),38.97,ericsson
2024-01-15T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),45.51,ericsson
2024-01-17T00:00:00.000Z,1,22.0833,59.6814,NS0014134F1A,(M) Abnormal Release Rate(%),44.94,ericsson
2023-12-20T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),62.52,ericsson
2023-12-21T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),59.04,ericsson
2023-12-22T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),49.9,ericsson
2023-12-23T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),55,ericsson
2023-12-24T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),58.87,ericsson
2023-12-25T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),36.67,ericsson
2023-12-27T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),42.02,ericsson
2023-12-28T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),55.45,ericsson
2023-12-29T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),48.42,ericsson
2023-12-30T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),45.33,ericsson
2024-01-02T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),53.89,ericsson
2024-01-03T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),49.77,ericsson
2024-01-04T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),50.32,ericsson
2024-01-05T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1B,(M) Abnormal Release Rate(%),29.88,ericsson
2023-12-20T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),58.26,ericsson
2023-12-21T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),41.71,ericsson
2023-12-22T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),42.71,ericsson
2023-12-23T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),43.18,ericsson
2023-12-24T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),41.3,ericsson
2023-12-25T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),38.54,ericsson
2023-12-26T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),45.82,ericsson
2023-12-27T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),48.46,ericsson
2023-12-28T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),54.32,ericsson
2023-12-29T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),39.89,ericsson
2023-12-30T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),42.12,ericsson
2023-12-31T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),36.76,ericsson
2024-01-01T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),37.54,ericsson
2024-01-02T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),41.78,ericsson
2024-01-03T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),35.57,ericsson
2024-01-04T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),46.49,ericsson
2024-01-05T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),35.41,ericsson
2024-01-06T00:00:00.000Z,1,22.214975,59.194313,NS0017126F1C,(M) Abnormal Release Rate(%),30.64,ericsson
2023-12-08T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),34.04,ericsson
2023-12-09T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),29.33,ericsson
2023-12-27T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),32.29,ericsson
2023-12-30T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),31.78,ericsson
2023-12-31T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),32.89,ericsson
2024-01-01T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),30.1,ericsson
2024-01-02T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),32.48,ericsson
2024-01-03T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),32.66,ericsson
2024-01-04T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1B,(M) Abnormal Release Rate(%),28.77,ericsson
2023-12-12T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),42.56,ericsson
2023-12-17T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),38.65,ericsson
2023-12-18T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),45.19,ericsson
2023-12-19T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),29.59,ericsson
2023-12-22T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),38.7,ericsson
2023-12-28T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),28.55,ericsson
2024-01-06T00:00:00.000Z,1,22.214975,59.194313,NS0017134F1C,(M) Abnormal Release Rate(%),39.97,ericsson
2023-12-01T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),29.09,ericsson
2023-12-04T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),32.61,ericsson
2023-12-17T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),29.48,ericsson
2023-12-18T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),31.61,ericsson
2023-12-19T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),29.24,ericsson
2023-12-29T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1B,(M) Abnormal Release Rate(%),28.67,ericsson
2023-12-03T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),39.8,ericsson
2023-12-10T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),29.21,ericsson
2023-12-13T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),36.17,ericsson
2023-12-14T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),42.37,ericsson
2023-12-17T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),37.34,ericsson
2023-12-19T00:00:00.000Z,1,22.22082,59.210021,NS0018134F1C,(M) Abnormal Release Rate(%),39.36,ericsson
2023-12-28T00:00:00.000Z,1,22.00782,59.32688,NS0033134F1B,(M) Abnormal Release Rate(%),46.68,ericsson
2024-01-01T00:00:00.000Z,1,22.00782,59.32688,NS0033134F1B,(M) Abnormal Release Rate(%),33.48,ericsson
2024-01-02T00:00:00.000Z,1,22.00782,59.32688,NS0033134F1B,(M) Abnormal Release Rate(%),29.25,ericsson
2024-01-04T00:00:00.000Z,1,22.00782,59.32688,NS0033134F1B,(M) Abnormal Release Rate(%),29.04,ericsson
2024-01-06T00:00:00.000Z,1,22.00782,59.32688,NS0033134F1B,(M) Abnormal Release Rate(%),31.61,ericsson
2023-11-11T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),28.96,ericsson
2023-11-13T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),31.08,ericsson
2023-11-16T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),40.15,ericsson
2023-11-18T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),30.55,ericsson
2023-11-19T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),31.65,ericsson
2023-11-20T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),38.79,ericsson
2023-12-02T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),30.52,ericsson
2023-12-04T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),30.77,ericsson
2023-12-05T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),30.03,ericsson
2023-12-06T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),28.4,ericsson
2023-12-07T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),39.5,ericsson
2023-12-08T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),35.91,ericsson
2023-12-11T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),28.44,ericsson
2023-12-16T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),32.82,ericsson
2023-12-25T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),28.89,ericsson
2023-12-28T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),40.5,ericsson
2023-12-29T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),49.54,ericsson
2023-12-30T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),43.8,ericsson
2023-12-31T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),45.01,ericsson
2024-01-01T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),36.35,ericsson
2024-01-02T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),36.24,ericsson
2024-01-03T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),40.45,ericsson
2024-01-04T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),30.08,ericsson
2024-01-05T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),36.54,ericsson
2024-01-06T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),52.83,ericsson
2024-01-07T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),43.86,ericsson
2024-01-08T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),40.83,ericsson
2024-01-09T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),44.53,ericsson
2024-01-10T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),48.21,ericsson
2024-01-11T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),41.28,ericsson
2024-01-12T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),49.72,ericsson
2024-01-13T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),36.05,ericsson
2024-01-14T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),49.86,ericsson
2024-01-15T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),38.91,ericsson
2024-01-16T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),40.37,ericsson
2024-01-17T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),33.95,ericsson
2024-01-18T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1A,(M) Abnormal Release Rate(%),33.9,ericsson
2023-12-18T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),28.44,ericsson
2023-12-25T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),29.43,ericsson
2023-12-26T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),29.73,ericsson
2024-01-03T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),35.75,ericsson
2024-01-07T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),47.36,ericsson
2024-01-08T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),32.19,ericsson
2024-01-09T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),39.81,ericsson
2024-01-10T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),40.43,ericsson
2024-01-11T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),42.6,ericsson
2024-01-12T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),35.82,ericsson
2024-01-13T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),31.61,ericsson
2024-01-14T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),43.81,ericsson
2024-01-15T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),42.2,ericsson
2024-01-16T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1B,(M) Abnormal Release Rate(%),46.1,ericsson
2023-12-03T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),60.19,ericsson
2023-12-05T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),47.95,ericsson
2023-12-20T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),36.46,ericsson
2023-12-26T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),41.16,ericsson
2023-12-28T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),67.32,ericsson
2023-12-29T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),30.55,ericsson
2023-12-31T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),78.82,ericsson
2024-01-01T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),64.04,ericsson
2024-01-02T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),72.93,ericsson
2024-01-04T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),72.4,ericsson
2024-01-05T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),56.55,ericsson
2024-01-06T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),70.26,ericsson
2024-01-08T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),45.14,ericsson
2024-01-09T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),51.63,ericsson
2024-01-18T00:00:00.000Z,1,22.01625,59.32857,NS0035126F1C,(M) Abnormal Release Rate(%),53.45,ericsson
2023-12-10T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1A,(M) Abnormal Release Rate(%),33.33,ericsson
2023-12-11T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1A,(M) Abnormal Release Rate(%),64.59,ericsson
2023-11-23T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1B,(M) Abnormal Release Rate(%),40.42,ericsson
2023-11-23T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1B,(M) Abnormal Release Rate(%),40.42,ericsson
2024-01-08T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1B,(M) Abnormal Release Rate(%),31.86,ericsson
2024-01-10T00:00:00.000Z,1,22.018608,59.332629,NS0038134F1B,(M) Abnormal Release Rate(%),51.94,ericsson
2023-12-01T00:00:00.000Z,1,22.033407,59.326081,NS0042126F1A,(M) Abnormal Release Rate(%),29.42,ericsson
2023-12-02T00:00:00.000Z,1,22.033407,59.326081,NS0042126F1A,(M) Abnormal Release Rate(%),32.82,ericsson
2023-12-03T00:00:00.000Z,1,22.033407,59.326081,NS0042126F1A,(M) Abnormal Release Rate(%),31.17,ericsson
2023-12-03T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),28.43,ericsson
2023-12-04T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),32.31,ericsson
2023-12-26T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),36.62,ericsson
2023-12-27T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),31.37,ericsson
2023-12-28T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),42.13,ericsson
2023-12-29T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),35.38,ericsson
2023-12-31T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),30.65,ericsson
2024-01-01T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),42.87,ericsson
2024-01-18T00:00:00.000Z,1,22.033407,59.326081,NS0042134F1A,(M) Abnormal Release Rate(%),30.92,ericsson
2023-12-16T00:00:00.000Z,1,22.049219,59.409218,NS0044134F1B,(M) Abnormal Release Rate(%),34.42,ericsson
2023-11-10T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),29.44,ericsson
2023-12-10T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),32.48,ericsson
2023-12-12T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),35.63,ericsson
2023-12-13T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),31.56,ericsson
2023-12-17T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),28.49,ericsson
2023-12-21T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),28.66,ericsson
2023-12-29T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),28.8,ericsson
2024-01-05T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),29.5,ericsson
2024-01-09T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),29.25,ericsson
2024-01-13T00:00:00.000Z,1,22.05993,59.2994,NS0045134F1A,(M) Abnormal Release Rate(%),31.28,ericsson
2023-12-02T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),35.27,ericsson
2023-12-09T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),34.96,ericsson
2023-12-22T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),32.26,ericsson
2023-12-24T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),37.39,ericsson
2023-12-25T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),34.15,ericsson
2023-12-26T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),30.8,ericsson
2023-12-27T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),37.35,ericsson
2023-12-29T00:00:00.000Z,1,22.176979,59.759364,NS0048134F1B,(M) Abnormal Release Rate(%),29.78,ericsson
2023-11-18T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),35.16,ericsson
2023-11-19T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),31.67,ericsson
2023-11-20T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),30.61,ericsson
2023-12-02T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),33.82,ericsson
2023-12-03T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),28.41,ericsson
2023-12-04T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),35.54,ericsson
2023-12-05T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),28.79,ericsson
2023-12-07T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),32.72,ericsson
2023-12-08T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),31.47,ericsson
2023-12-09T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),35.2,ericsson
2023-12-16T00:00:00.000Z,1,22.30106,59.81717,NS0052134F1C,(M) Abnormal Release Rate(%),32.09,ericsson
