device,Lat,Long,Month,year,Monthly_consumption,Water&Space_Heating_consumption,Water&Space_Heating_consumption_pct,Cooling_consumption,Cooling_consumption_pct,Laundry_consumption,Laundry_consumption_pct,Refrigeration_consumption,Refrigeration_consumption_pct,Entertainment_consumption,Entertainment_consumption_pct,Always_On_consumption,Always_On_consumption_pct,Others_consumption,Others_consumption_pct
SM000794,26.66467255,50.19298412,3,2021,703293,0,0,429721.4107,61.10133483,30744.5,4.371506612,34458.15336,4.899544479,74162.17914,10.54499037,51966.98601,7.389094732,82239.77072,11.69352897
SM000794,26.66467255,50.19298412,4,2021,1380808,0,0,960916.4474,69.59088066,37549.85,2.719411388,66336.70169,4.804194478,186810.6098,13.52907934,129194.391,9.356434135,1.16E-10,8.43E-15
SM000794,26.66467255,50.19298412,5,2021,2086275,0,0,1520583.537,72.88509603,35720.71,1.712176487,43300.59828,2.075498114,272163.4818,13.04542699,214506.6727,10.28180238,1.16E-10,5.58E-15
SM000794,26.66467255,50.19298412,6,2021,1614031,0,0,1147432.234,71.0910902,26022.53,1.612269529,62500.87851,3.872346846,156068.4275,9.669481408,194028.7555,12.02137725,27978.17447,1.733434765
SM000794,26.66467255,50.19298412,7,2021,1313899,0,0,902342.4931,68.67670141,20227.45,1.539498089,53959.20687,4.106800209,107331.3991,8.168923114,168493.1781,12.82390641,61545.27278,4.684170761
SM000794,26.66467255,50.19298412,8,2021,2905400,0,0,2175841.897,74.88958136,37101.91,1.276998348,65151.94525,2.242443218,326836.9581,11.24929297,300467.2899,10.3416841,0,0
SM000794,26.66467255,50.19298412,9,2021,1932095,0,0,1401881.694,72.55759651,29676.29,1.535964329,59178.7822,3.062933355,243737.6231,12.61519869,197620.6105,10.22830712,5.82E-11,3.01E-15
SM000794,26.66467255,50.19298412,10,2021,1538891,0,0,1082661.903,70.35338454,35513.63,2.307741744,53732.31483,3.491625776,141106.7206,9.169377205,200361.9714,13.01989364,25514.46026,1.657977093
SM000794,26.66467255,50.19298412,11,2021,1089834,0,0,728026.6699,66.80161107,33978.91,3.117806014,66293.84976,6.082930956,158409.8955,14.53523156,103124.6748,9.462420401,5.82E-11,5.34E-15
SM000794,26.66467255,50.19298412,12,2021,474585,0,0,231262.4341,48.72940235,23348.32,4.919734083,44447.84887,9.365624465,113426.2639,23.9000946,62100.13304,13.0851445,0,0
SM000795,26.64525335,50.19184129,1,2021,100341,38064,37.93464287,0,0,12943.09,12.89910406,17519.89121,17.46035141,19229.49162,19.1641419,2404.527166,2.396355593,10180,10.14540417
SM000795,26.64525335,50.19184129,2,2021,157001,74254,47.29524016,0,0,16688.46,10.62952465,25550.6944,16.27422399,17168.08789,10.93501818,3187.757709,2.03040599,20152,12.83558703
SM000795,26.64525335,50.19184129,3,2021,588295,0,0,391984.8584,66.63066291,32935.88,5.598531349,77657.456,13.20042768,66152.04903,11.244707,19564.75662,3.32567107,5.09E-11,8.66E-15
SM000795,26.64525335,50.19184129,4,2021,1003179,0,0,714795.88,71.25307448,40274.41,4.014678338,53893.70043,5.372291529,105148.9533,10.4815744,73830.09025,7.359612816,15235.96604,1.518768439
SM000795,26.64525335,50.19184129,5,2021,1486739,0,0,1099035.261,73.92254195,38804.17,2.610018974,75002.96181,5.044796821,70838.9856,4.764722362,114854.4,7.725256417,88203.22153,5.932663469
SM000795,26.64525335,50.19184129,6,2021,1546868,0,0,1149661.112,74.32186276,40768.23,2.635533866,72221.22158,4.668867775,61548.3264,3.978899712,108998.4,7.046393099,113670.71,7.348442791
SM000795,26.64525335,50.19184129,7,2021,1699001,0,0,1268536.218,74.66365342,40871.15,2.405598937,51798.83058,3.048781641,70536.68968,4.151656749,105696,6.221067557,161562.1116,9.509241702
SM000795,26.64525335,50.19184129,8,2021,1433963,0,0,1056718.715,73.69218839,41194.38,2.8727645,90884.36266,6.337985196,83483.55429,5.821876456,109824.1794,7.65878753,51857.80826,3.61639793
SM000795,26.64525335,50.19184129,9,2021,1282432,0,0,938212.8757,73.15887905,34568.7,2.695558127,65348.59695,5.09567735,70910.256,5.52935797,110457.6,8.613135043,62933.97132,4.907392464
SM000795,26.64525335,50.19184129,10,2021,1150550,0,0,830239.3439,72.16021415,39956.41,3.472809526,73771.18681,6.411819288,127240.3109,11.05908573,66253.29558,5.758402119,13089.45284,1.137669188
SM000795,26.64525335,50.19184129,11,2021,471066,0,0,289503.2662,61.4570498,29589.15,6.281317268,80403.89487,17.06849887,55361.2102,11.75232562,16208.47874,3.440808451,5.82E-11,1.24E-14
SM000795,26.64525335,50.19184129,12,2021,313602,0,0,164322.635,52.39846526,28306.44,9.0262307,70671.59273,22.5354407,41978.31749,13.38585771,8323.014777,2.654005643,3.64E-11,1.16E-14
SM000796,26.6513281,50.17700242,1,2021,458362,158751,34.63441559,0,0,25150.62,5.487064809,70937.65344,15.47633823,140345.1532,30.61884562,63177.5734,13.78333575,2.91E-11,6.35E-15
SM000796,26.6513281,50.17700242,2,2021,441471,150781,34.15422531,0,0,24263.6,5.49608015,79785.5744,18.07266489,111095.2449,25.16478882,64404.55353,14.5886261,11141.0272,2.523614733
SM000796,26.6513281,50.17700242,3,2021,1118577,0,0,666504.759,59.58505842,35784.94,3.199148561,80851.64571,7.228080473,58631.21041,5.241589127,173550.3332,15.51527817,103254.1118,9.23084524
SM000796,26.6513281,50.17700242,4,2021,2151104,0,0,1428180.418,66.3929042,49494.64,2.300894796,73800.88231,3.430837482,75515.1552,3.510530184,287308.8,13.35634167,236804.1046,11.00849167
SM000796,26.6513281,50.17700242,5,2021,2953310,0,0,2034172.925,68.87773125,33166.2,1.123017902,85051.17874,2.879859505,80373.4272,2.721469375,432245.2,14.63595762,288301.0693,9.761964348
SM000796,26.6513281,50.17700242,6,2021,3983315,0,0,2894086.794,72.655233,33993.1,0.853387191,66659.3485,1.67346415,346576.6635,8.700709422,385968.8085,9.689638115,256030.285,6.42756812
SM000796,26.6513281,50.17700242,7,2021,4157619,0,0,3023726.33,72.727355,29609.57,0.712176128,107092.1205,2.575804095,345462.5399,8.309143764,528756.2418,12.71776567,122972.1982,2.957755345
SM000796,26.6513281,50.17700242,8,2021,4406857,0,0,3223129.094,73.13895354,35391.42,0.803098898,64251.91458,1.457998628,437525.5744,9.928290716,513905.4324,11.66149554,132653.5645,3.010162675
SM000796,26.6513281,50.17700242,9,2021,3713039,0,0,2677819.868,72.11935744,37387.06,1.006912666,64554.9602,1.738601728,207558.03,5.589977105,539771.6082,14.53719199,185947.4732,5.007959065
SM000796,26.6513281,50.17700242,10,2021,2527791,0,0,1719690.055,68.03133863,39269.84,1.553524006,85333.31242,3.37580569,180057.4325,7.123113918,327914.2597,12.9723644,175526.1004,6.943853364
SM000796,26.6513281,50.17700242,11,2021,932193,0,0,473928.8233,50.84020405,37664.84,4.040455142,77959.98215,8.363073114,126314.9397,13.5502991,143813.5509,15.42744377,72510.86386,7.778524819
SM000796,26.6513281,50.17700242,12,2021,614716,0,0,284072.0676,46.21192024,39778.13,6.470976841,74154.48315,12.06321019,142429.1843,23.16991656,70283.73404,11.43352931,3998.400917,0.65044686
SM000797,26.65999388,50.19598691,1,2021,49692,8122,16.34468325,0,0,4562.1,9.180753441,5756.36544,11.58408887,15380.19624,30.95105096,6250.338319,12.57815809,9621,19.36126539
SM000797,26.65999388,50.19598691,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000797,26.65999388,50.19598691,3,2021,1019623,0,0,484768.2861,47.54387515,38059.56,3.73270905,67921.21234,6.661404494,69700.9824,6.83595627,200371.2,19.65149864,158801.7592,15.5745564
SM000797,26.65999388,50.19598691,4,2021,1301821,0,0,746752.4309,57.36214356,32652.82,2.508241917,73503.34395,5.646194366,56689.6704,4.354644026,192844.8,14.81346514,199377.9348,15.315311
SM000797,26.65999388,50.19598691,5,2021,1681858,0,0,970745.1925,57.71861789,27231.74,1.619146206,55351.6811,3.291103119,39570.72,2.352797918,295833.6,17.5896895,293125.0663,17.42864536
SM000797,26.65999388,50.19598691,6,2021,3008396,0,0,1560764.509,51.880288,33629.31,1.117848515,73352.29598,2.438252676,82284.6048,2.735165344,732485.4764,24.3480405,525879.8042,17.48040498
SM000797,26.65999388,50.19598691,7,2021,1931515,0,0,1029620.539,53.30637036,28756.96,1.488829235,58549.10541,3.03125295,44041.62947,2.280159847,466888.2423,24.17212615,303658.5234,15.72126147
SM000797,26.65999388,50.19598691,8,2021,2778886,0,0,1467634.77,52.81378113,34517.41,1.242131199,50330.98944,1.811193026,68525.54274,2.465935729,676196.3316,24.3333599,481680.9565,17.33359902
SM000797,26.65999388,50.19598691,9,2021,2679618,0,0,1406376.385,52.48421176,37550.15,1.401324741,55870.06509,2.085001112,78136.08,2.915941004,650692.909,24.2830474,450992.4105,16.83047399
SM000797,26.65999388,50.19598691,10,2021,1848297,0,0,1085459.866,58.72756737,39121.02,2.116598144,59616.02061,3.225456765,38923.80379,2.105927986,324480,17.55562012,300696.2898,16.26882962
SM000797,26.65999388,50.19598691,11,2021,569251,0,0,124572.2112,21.88352962,22440.27,3.942069491,45749.25754,8.036746099,129879.4291,22.81584557,138575.343,24.34345184,108034.4892,18.97835739
SM000797,26.65999388,50.19598691,12,2021,378889,0,0,64072,16.91049357,23529.98,6.21025683,43807.29161,11.56203838,152988.9987,40.37831626,92008.19645,24.28368109,2482.533257,0.655213864
SM000798,26.66916649,50.17861378,1,2021,430524,131995,30.65915024,0,0,23919.36,5.55587145,59297.04384,13.77322608,144693.5936,33.60871719,61946.26817,14.38857489,8672.7344,2.014460146
SM000798,26.66916649,50.17861378,2,2021,315352,82307,26.10004059,0,0,24424.71,7.745221213,38815.2576,12.30854968,70227.57993,22.26958444,43034.09247,13.64636738,56543.36,17.93023669
SM000798,26.66916649,50.17861378,3,2021,1095337,0,0,716433.3415,65.40757242,33782.23,3.084185963,39526.64503,3.608628671,141082.1468,12.88025026,115588.5928,10.55278812,48924.04387,4.466574567
SM000798,26.66916649,50.17861378,4,2021,2701057,0,0,1933088.973,71.56787039,45309.03,1.677455529,70278.07879,2.601873222,308722.0299,11.42967475,311542.0828,11.53408028,32116.80568,1.189045832
SM000798,26.66916649,50.17861378,5,2021,3817185,0,0,2818340.577,73.83295745,41189.6,1.079056949,74555.81616,1.953162243,464316.4972,12.1638458,418782.51,10.97097756,0,0
SM000798,26.66916649,50.17861378,6,2021,4521959,0,0,3389970.737,74.96686143,33210.37,0.734424394,44797.18958,0.990658906,544810.5134,12.04810821,509170.1898,11.25994707,1.16E-10,2.57E-15
SM000798,26.66916649,50.17861378,7,2021,4930156,0,0,3708906.979,75.22899841,39290.72,0.79694679,62583.16184,1.269395164,573960.9266,11.64184108,545414.213,11.06281856,0,0
SM000798,26.66916649,50.17861378,8,2021,4570025,0,0,3420603.871,74.84869057,37631.06,0.823432257,59914.86174,1.311040131,540197.1789,11.82044253,511678.0281,11.19639451,2.91E-11,6.37E-16
SM000798,26.66916649,50.17861378,9,2021,3990992,0,0,2964727.846,74.28548708,27984.57,0.701193337,93901.11355,2.352826404,472002.6937,11.82670107,432375.7764,10.83379211,1.75E-10,4.38E-15
SM000798,26.66916649,50.17861378,10,2021,3457331,0,0,2529940.788,73.17612309,48637.67,1.406798192,57701.25725,1.668953804,371075.3003,10.73299896,440318.0037,12.73577808,9657.98064,0.279347874
SM000798,26.66916649,50.17861378,11,2021,1937799,0,0,1322551.288,68.2501791,54582.7,2.816736927,77172.00248,3.982456513,152523.4622,7.870964026,282367.6267,14.57156427,48601.92075,2.508099176
SM000798,26.66916649,50.17861378,12,2021,999706,0,0,564724.1288,56.48902065,43199.52,4.321222439,56306.98491,5.632354404,182298.8674,18.23524791,129786.7178,12.98248864,23389.78103,2.339665965
SM000799,26.63973758,50.17550233,1,2021,942342,312122.8812,33.12203862,0,0,39974.16,4.242001312,63485.7728,6.737020402,175421.6109,18.6154932,199407.5827,21.16085059,151929.9924,16.12259587
SM000799,26.63973758,50.17550233,2,2021,232220,61298,26.39652054,0,0,9181.26,3.953690466,49776.7872,21.43518526,60597.00789,26.09465502,27589.90491,11.88093399,23777.04,10.23901473
SM000799,26.63973758,50.17550233,3,2021,1618113,0,0,881203.2438,54.45869626,34993,2.162580734,51991.35086,3.213085295,135763.6041,8.390242469,224331.9888,13.86380239,289829.8124,17.91159285
SM000799,26.63973758,50.17550233,4,2021,3107657,0,0,1948351.32,62.69518546,42446.94,1.3658824,63764.19031,2.051841317,174230.1095,5.606478111,556682.2039,17.91324473,322182.2369,10.36736798
SM000799,26.63973758,50.17550233,5,2021,3901807,0,0,2564625.213,65.72916635,33209,0.851118469,98332.49829,2.520178427,193287.9,4.953804738,703642.9749,18.03377191,308709.4133,7.911960107
SM000799,26.63973758,50.17550233,6,2021,3201914,0,0,2136880.091,66.73758542,20760.93,0.648391243,62547.02105,1.953426015,181418.7392,5.665946657,353788.4777,11.04928108,446518.7412,13.94536959
SM000799,26.63973758,50.17550233,7,2021,4711191,0,0,3215015.139,68.24208865,35518.02,0.753907451,61716.89654,1.31000625,74666.95074,1.584884814,591475.2,12.55468522,732798.7938,15.55442761
SM000799,26.63973758,50.17550233,8,2021,4812017,0,0,3294703.248,68.46823792,41788.32,0.868415885,66008.23094,1.371737276,111528.4486,2.317706869,450658.936,9.365281462,847329.8163,17.60862059
SM000799,26.63973758,50.17550233,9,2021,4717367,0,0,3235875.031,68.59493931,35020.4,0.742371751,77249.84589,1.637562774,343187.7915,7.274986056,642266.518,13.61493642,383767.414,8.135203685
SM000799,26.63973758,50.17550233,10,2021,3565748,0,0,2296637.267,64.40828872,35815.58,1.004433852,68296.50917,1.915348734,131107.0491,3.676845619,709037.3116,19.88467249,324854.2832,9.110410584
SM000799,26.63973758,50.17550233,11,2021,2037186,0,0,1092301.813,53.61816803,48515.23,2.381482594,50655.04142,2.486520201,101985.0254,5.006171525,466521.6,22.90029482,277207.2907,13.60736284
SM000799,26.63973758,50.17550233,12,2021,1385502,0,0,668291.4832,48.23460978,52884.32,3.816978972,64066.59237,4.624070724,130970.8389,9.452951988,336889.5415,24.31534141,132399.2241,9.556047129
SM000800,26.66094155,50.20877577,1,2021,704197,213838.0175,30.36622103,0,0,33906.27,4.814884187,55983.0144,7.949908108,185865.8852,26.39401832,169922.4241,24.1299557,44681.3888,6.34501266
SM000800,26.66094155,50.20877577,2,2021,637913,196856,30.85938051,0,0,32008.07,5.017623093,55856.2816,8.756097085,102334.7716,16.04212042,151795.6356,23.79566423,99062.2412,15.52911466
SM000800,26.66094155,50.20877577,3,2021,1346906,0,0,744207.3401,55.25310156,29706.6,2.205543668,59941.19817,4.450288155,159128.3227,11.81435992,288383.2436,21.41079211,65539.29544,4.865914581
SM000800,26.66094155,50.20877577,4,2021,3011679,0,0,1950387.508,64.76080314,49011.23,1.627372306,58769.20389,1.951376753,434109.943,14.41421689,516272.8642,17.14236026,3128.250772,0.103870657
SM000800,26.66094155,50.20877577,5,2021,3958419,0,0,2691455.099,67.99318363,42502.27,1.07371832,59466.84933,1.502287891,408550.7119,10.32105777,628698.8901,15.8825756,127745.1794,3.227176794
SM000800,26.66094155,50.20877577,6,2021,5075386,0,0,3601442.342,70.95898404,39642.74,0.781078326,80462.5019,1.585347438,698814.4678,13.76869597,655023.9485,12.90589422,2.33E-10,4.59E-15
SM000800,26.66094155,50.20877577,7,2021,5071917,0,0,3581868.704,70.62159542,39634.52,0.781450485,83212.18833,1.640645703,703738.4248,13.875196,663463.1628,13.08111238,1.16E-10,2.30E-15
SM000800,26.66094155,50.20877577,8,2021,4211056,0,0,2894585.239,68.73775222,29545.78,0.701624011,71402.67981,1.695600339,610544.1898,14.49860058,592758.7521,14.07624957,12219.35899,0.290173272
SM000800,26.66094155,50.20877577,9,2021,3990300,0,0,2732867.158,68.48776178,36740.87,0.92075458,49838.04339,1.248979861,561872.9019,14.0809689,590488.1029,14.79808794,18492.92333,0.463446942
SM000800,26.66094155,50.20877577,10,2021,2776491,0,0,1746172.546,62.89134544,43306.27,1.559748258,92979.14976,3.34880069,230967.4192,8.318680637,500987.9512,18.04392491,162077.6639,5.837500062
SM000800,26.66094155,50.20877577,11,2021,1943053,0,0,1094595.158,56.3337777,47552.68,2.447317701,70879.54128,3.647843949,117609.2438,6.052806783,420249.6,21.62831379,192166.7772,9.889940068
SM000800,26.66094155,50.20877577,12,2021,1512001,0,0,734882.7571,48.60332481,47077.22,3.113570692,77456.18345,5.122760068,253514.8307,16.7668428,353643.4509,23.38910166,45426.55781,3.004399985
SM000801,26.66881814,50.2071754,1,2021,143358,8688,6.060352404,0,0,3983.09,2.778421853,25311.95136,17.65646239,60131.24166,41.94481066,32073.62674,22.37309863,13170.09024,9.186854058
SM000801,26.66881814,50.2071754,2,2021,33522,18576.76831,55.41664671,0,0,784,2.338762604,0,0,0,0,8174.631972,24.38587188,5986.599718,17.85871881
SM000801,26.66881814,50.2071754,3,2021,23553,0,0,7847.096111,33.31675842,992.44,4.21364582,2502.124251,10.62337813,7202.718628,30.58089682,2860.621008,12.14546346,2148,9.119857343
SM000801,26.66881814,50.2071754,4,2021,276480,0,0,131485.188,47.55685328,11312.54,4.091630498,55227.83376,19.97534497,50414.71413,18.23448862,28039.72417,10.14168264,7.28E-12,2.63E-15
SM000801,26.66881814,50.2071754,5,2021,642417,0,0,421226.5289,65.56901964,25135.11,3.912584816,55465.92329,8.633943886,83323.26655,12.97027733,57266.17128,8.914174327,5.82E-11,9.06E-15
SM000801,26.66881814,50.2071754,6,2021,880740,0,0,614878.9111,69.8138964,31910.28,3.623121466,50825.85819,5.770812975,87973.93204,9.988638195,94352.65501,10.71288405,798.3635936,0.09064691
SM000801,26.66881814,50.2071754,7,2021,950876,0,0,668021.6487,70.25328736,30887.22,3.24829105,66309.06528,6.973471334,91476.95729,9.620282486,92437.2108,9.721268682,1743.897985,0.183399096
SM000801,26.66881814,50.2071754,8,2021,1003951.5,0,0,710434.5847,70.76383517,27819.12,2.770962542,53906.9976,5.369482251,122434.6182,12.19527221,89356.17949,8.90044783,0,0
SM000801,26.66881814,50.2071754,9,2021,966029,0,0,683125.1034,70.71476151,25680.23,2.658329098,36004.45875,3.727057753,131383.088,13.60032546,89836.11983,9.299526187,2.91E-11,3.01E-15
SM000801,26.66881814,50.2071754,10,2021,930880,0,0,652004.5897,70.04174434,28323.77,3.042687564,46204.09698,4.963485839,124087.462,13.3301244,80260.08129,8.621957856,2.91E-11,3.13E-15
SM000801,26.66881814,50.2071754,11,2021,354847,0,0,194198.7927,54.72747204,10715.86,3.019853627,60228.06782,16.97296802,60018.02904,16.91377665,29686.25045,8.365929668,5.82E-11,1.64E-14
SM000801,26.66881814,50.2071754,12,2021,240511,0,0,99690.72214,41.4495479,21448.58,8.917920594,42905.68087,17.83938401,61197.41918,25.44474855,15268.59782,6.348398958,7.28E-12,3.03E-15
SM000802,26.66800137,50.18545837,1,2021,30,0,0,0,0,0,0,0,0,0,0,30,100,0,0
SM000802,26.66800137,50.18545837,2,2021,21,0,0,0,0,0,0,0,0,0,0,21,100,0,0
SM000802,26.66800137,50.18545837,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000802,26.66800137,50.18545837,4,2021,36,0,0,0,0,0,0,0,0,0,0,36,100,0,0
SM000802,26.66800137,50.18545837,5,2021,49,0,0,0,0,0,0,0,0,0,0,49,100,0,0
SM000802,26.66800137,50.18545837,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000802,26.66800137,50.18545837,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000802,26.66800137,50.18545837,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000802,26.66800137,50.18545837,9,2021,77693,0,0,51595.54286,66.4095129,0,0,1209.344681,1.556568392,5763.970212,7.418905451,19124.14225,24.61501326,9.09E-13,1.17E-15
SM000802,26.66800137,50.18545837,10,2021,10040,0,0,8019.257143,79.87307911,0,0,560.499927,5.582668595,679.8,6.770916335,774.4429302,7.713575002,6,0.059760956
SM000802,26.66800137,50.18545837,11,2021,1,0,0,0,0,0,0,0,0,0,0,1,100,0,0
SM000802,26.66800137,50.18545837,12,2021,468,0,0,0,0,0,0,0,0,0,0,468,100,0,0
SM000803,26.65472909,50.21180466,1,2021,181217,38594,21.29711892,0,0,12671.12,6.992235828,40034.26661,22.09189348,62395.88247,34.43158339,25268.48373,13.94377113,2253.2472,1.243397253
SM000803,26.65472909,50.21180466,2,2021,8619,0,0,0,0,0,0,0,0,0,0,8619,100,0,0
SM000803,26.65472909,50.21180466,3,2021,396200,0,0,282888.0895,71.40032547,10504.65,2.651350328,24356.18241,6.147446343,55433.44196,13.99127763,17710.84684,4.470178406,5306.789266,1.339421824
SM000803,26.65472909,50.21180466,4,2021,591731,0,0,412364.8723,69.68789404,17142.04,2.896931207,36408.43762,6.152869737,28518.36568,4.819481434,63401.38387,10.71456183,33895.90054,5.728261752
SM000803,26.65472909,50.21180466,5,2021,2650253,0,0,2039201.266,76.94364524,38920.86,1.468571491,54029.03403,2.038636841,59794.9056,2.256196129,258470.4,9.752668896,199836.5342,7.540281406
SM000803,26.65472909,50.21180466,6,2021,2485948,0,0,1910253.176,76.84204076,39121.36,1.573699852,45462.13193,1.828764396,35875.776,1.443142656,244416,9.831903161,210819.5566,8.480449174
SM000803,26.65472909,50.21180466,7,2021,2667277,0,0,2052608.29,76.95519777,35799.21,1.342163187,39831.44084,1.493337244,29402.35958,1.102336187,252364.8,9.461514496,257270.899,9.645451111
SM000803,26.65472909,50.21180466,8,2021,2468327,0,0,1893767.287,76.72270678,30584.36,1.239072457,89366.31557,3.620521737,76123.32632,3.084004928,275788.8,11.17310632,102696.9117,4.160587785
SM000803,26.65472909,50.21180466,9,2021,409482,0,0,299920.8966,73.2439757,5417.62,1.323042283,18226.05811,4.451003489,14495.69468,3.540007785,44761.23774,10.93118568,26660.4929,6.510785066
SM000803,26.65472909,50.21180466,10,2021,17860,0,0,3094.397296,17.32585272,0,0,6817.968155,38.17451375,1590.974861,8.908033937,4329.659687,24.24221549,2027,11.3493841
SM000803,26.65472909,50.21180466,11,2021,142315,0,0,77738.47618,54.62423229,9437.52,6.631430278,32478.78742,22.82175977,13787.35725,9.687915717,8872.859142,6.234661942,2.73E-12,1.92E-15
SM000803,26.65472909,50.21180466,12,2021,150604,0,0,73843.57134,49.03161359,12744.64,8.462351598,30190.95022,20.04657925,29939.60491,19.87968773,3885.233538,2.579767827,9.09E-12,6.04E-15
SM000804,26.66221244,50.18126233,1,2021,17543,4731,26.96802143,0,0,842.5,4.802485322,6144.984,35.02812518,3980.383684,22.68929877,1844.132316,10.51206929,3.64E-12,2.07E-14
SM000804,26.66221244,50.18126233,2,2021,15279,4630,30.3030303,0,0,1253.5,8.204070947,8980.16,58.77452713,372.7630361,2.439708332,42.57696394,0.278663289,1.82E-12,1.19E-14
SM000804,26.66221244,50.18126233,3,2021,399740,0,0,176636.7991,44.18792192,20650.22,5.165912843,32798.3488,8.204920398,53561.42032,13.39906447,48830.41008,12.21554262,67262.80174,16.82663775
SM000804,26.66221244,50.18126233,4,2021,930724,0,0,427379.3462,45.91902069,35379.77,3.801317039,62073.11273,6.669336208,83724.2976,8.995609611,179347.2,19.26964385,142820.2735,15.3450726
SM000804,26.66221244,50.18126233,5,2021,1342966,0,0,653182.9746,48.63734261,37771.58,2.812549238,66160.85554,4.926472863,69351.36,5.164044362,270609,20.1501006,245890.2298,18.30949032
SM000804,26.66221244,50.18126233,6,2021,1699672,0,0,1015905.648,59.77068797,38338.22,2.255624615,52493.76658,3.088464514,73412.352,4.319207,245203.2,14.42650111,274318.8138,16.13951479
SM000804,26.66221244,50.18126233,7,2021,1745886,0,0,1106554.284,63.38067225,45716.08,2.618503155,66477.10949,3.807643196,42873.53684,2.455689366,197606.4,11.31840223,286658.5902,16.4190898
SM000804,26.66221244,50.18126233,8,2021,1523972,0,0,859176.0867,56.37741945,30140.49,1.977758778,69531.82378,4.562539455,68327.02989,4.483483285,246912,16.20187248,249884.5696,16.39692656
SM000804,26.66221244,50.18126233,9,2021,1363752,0,0,690694.05,50.64660217,35506.31,2.603575283,61818.52987,4.532974461,103496.8525,7.589125625,230843.8397,16.92711283,241392.4179,17.70060964
SM000804,26.66221244,50.18126233,10,2021,1223099,0,0,663799.4243,54.27192928,41609.15,3.401944569,44196.00435,3.613444565,90734.46316,7.418407108,178790.4,14.61781916,203969.5582,16.67645531
SM000804,26.66221244,50.18126233,11,2021,707901,0,0,244401,34.52474287,35009.73,4.94556866,69737.82804,9.851353231,104621.2309,14.77907658,145920,20.61305183,108211.211,15.28620683
SM000804,26.66221244,50.18126233,12,2021,439902,0,0,138824,31.5579379,28148.41,6.398791094,55160.00887,12.53915846,157137.8887,35.7211126,60297.59965,13.70705285,334.0927429,0.075947084
SM000805,26.68368641,50.20389322,1,2021,196639,64773,32.94005767,0,0,23247.34,11.8223445,32724.74027,16.64203961,50818.87782,25.84374301,11131.58431,5.660923983,13943.4576,7.090891227
SM000805,26.68368641,50.20389322,2,2021,50988,36894.7391,72.35965149,0,0,5266,10.32792029,0,0,0,0,0,0,8827.260898,17.31242821
SM000805,26.68368641,50.20389322,3,2021,872329,0,0,602624.5182,69.08225202,28039.63,3.214341149,43223.91261,4.955001222,48817.74352,5.596253652,40526.60608,4.64579374,109096.5896,12.50635822
SM000805,26.68368641,50.20389322,4,2021,1684217,0,0,1233669.604,73.2488512,33559.05,1.992560935,73498.9069,4.363980823,59728.3296,3.546355939,94272,5.597378485,189489.1094,11.25087262
SM000805,26.68368641,50.20389322,5,2021,2567122,0,0,1936247.557,75.42483595,43626.46,1.699430724,60118.17134,2.341850965,129169.9729,5.03170371,217742.4243,8.481966354,180217.4142,7.02021229
SM000805,26.68368641,50.20389322,6,2021,3007219,0,0,2291914.944,76.21376907,40885.61,1.359582059,83249.2763,2.768314389,172198.2999,5.726164271,225502.7749,7.498714757,193468.0948,6.433455455
SM000805,26.68368641,50.20389322,7,2021,2889971,0,0,2194574.038,75.93757992,37425.68,1.295019223,52093.30338,1.802554537,81899.71076,2.833928464,197781.2551,6.84371072,326197.013,11.28720714
SM000805,26.68368641,50.20389322,8,2021,2710733,0,0,2051270.001,75.67215217,46305,1.708209551,71014.35789,2.619747422,94304.15895,3.478917287,189823.2184,7.002652729,258016.2639,9.518320834
SM000805,26.68368641,50.20389322,9,2021,2371714,0,0,1783721.842,75.20813395,41404.86,1.745777948,62819.84539,2.648710822,50355.01137,2.123148549,147417.6,6.215656694,285994.8413,12.05857204
SM000805,26.68368641,50.20389322,10,2021,1702293,0,0,1244316.259,73.09647979,48609.77,2.855546607,47522.18274,2.791657061,63177.32211,3.711307167,112819.2,6.627484223,185848.2664,10.91752515
SM000805,26.68368641,50.20389322,11,2021,572848,0,0,344820.5376,60.19407201,31089.88,5.427247717,42742.95087,7.461482081,85522.70036,14.92938796,49828.1583,8.698321072,18843.77284,3.289489157
SM000805,26.68368641,50.20389322,12,2021,349353,0,0,162485.0134,46.5102671,26703.25,7.643629796,36556.89504,10.46417092,94534.35021,27.05983639,29073.49132,8.322095793,0,0
SM000806,26.66773697,50.19160321,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000806,26.66773697,50.19160321,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000806,26.66773697,50.19160321,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000806,26.66773697,50.19160321,4,2021,1493845,0,0,904743.7905,60.56477014,32197.14,2.155319996,30114.21579,2.015886239,32414.208,2.169850821,213465.6,14.2896753,280910.0458,18.80449751
